pr_id,issue_number,issue_title,issue_reporter,issue_state,is_reporter_human,ai_commits,human_commits,total_commits,ai_comments,has_ai_review,ai_tools_involved,commit_authors
3080058343,180,"""Route to a destination"" sample uses deprecated API version",jk-pa,closed,True,3,0,3,3,True,"Copilot, copilot-swe-agent[bot]",
3080107491,15329,[BUG] Unable to register prompts in Azure ML workspace registry,edgBR,open,True,3,0,3,0,True,copilot-swe-agent[bot],
3080134448,113268,JsonSerializer.Deserialize failing for some types in net9.0 that worked in net8.0.,chuckries,open,True,4,0,4,1,True,"copilot-swe-agent[bot], dotnet-policy-service[bot]",
3080192045,2611,[Bug]: Field names not url-encoded during Process migration,nrundle,open,True,2,3,5,4,True,"nkdagility-actions-bot[bot], copilot-pull-request-reviewer[bot]",
3080450775,6098,Update Radio component tests from Jest to Vitest,joshblack,closed,True,1,0,1,1,False,changeset-bot[bot],
3080461166,3043,RoosterJs 9 removes tr height when pasting a table from Google Sheets,ldao-kpler,closed,True,3,0,3,2,False,Copilot,
3080501015,1199,Stable Updates 20250708,jonathanpeppers,closed,True,5,0,5,3,True,"Copilot, copilot-swe-agent[bot]",
3080590755,1931,Update the github test workflows to run also on push to main,rach-id,closed,True,5,0,5,0,False,None,
3080605142,1916,"Payment Notifications: Implement a notification system to alert the BLT team and users when a payment is processed, ensuring transparency and keeping users informed about their transactions.",DonnieBLT,open,True,3,0,3,1,False,coderabbitai[bot],
3080647423,4302,Please fix the issue with the files changed label GitHub action,DonnieBLT,closed,True,2,0,2,1,False,coderabbitai[bot],
3080686694,4304,we are still getting the issue on the files change GitHub action please fix it,DonnieBLT,closed,True,3,1,4,1,False,coderabbitai[bot],
3212422037,25,每天自動同步 Awesome GitHub Copilot Customizations 專案的相關檔案到這裡,doggy8088,closed,True,3,0,3,1,False,codecov[bot],
3212546999,254649,Add current working directory to shell integration section in terminal hover,Tyriar,closed,True,2,1,3,0,False,None,
3212617082,3442,[RULE] Check container registry replica locations are within allowed regions,BernieWhite,closed,True,6,4,10,3,True,"Copilot, copilot-swe-agent[bot]",
3212619187,3444,[RULE] Disable export of artifacts from an Azure container registry,BernieWhite,open,True,5,0,5,0,True,copilot-swe-agent[bot],
3212624274,2825,[FEATURE] Add adapter to support Azure Pipelines for v3,BernieWhite,closed,True,4,6,10,0,False,None,
3212626331,2667,[FEATURE] Append additional information to job summary,BernieWhite,open,True,0,1,1,1,True,"Copilot, github-advanced-security[bot], copilot-swe-agent[bot]",
3264692597,8112,support query params in st.page_link (and st.switch_page!),akeeman,open,True,3,0,3,2,False,"github-actions[bot], snyk-io[bot]",
3264874728,1178,better contextual help for uncategorized subjects,saracarl,open,True,5,0,5,3,False,Copilot,
3105590060,72421,Test failure file_io.GetSystemTimeAsFileTime.test1,VincentBu,open,True,1,1,2,0,False,None,
3105594201,35031,Create SDK for contoso project using coding agent,praveenkuttappan,closed,True,1,0,1,2,False,openapi-pipeline-app[bot],
3105623446,3397,Broken reference indicator / listing,six7,open,True,3,0,3,3,False,"github-actions[bot], sonarqubecloud[bot], changeset-bot[bot]",
3105625889,3871,feature: Add Rx.delay(..) operation to insert artificial delay,xerial,closed,True,2,0,2,0,False,None,
3105627584,3688,codec: Failed to parse recursive types,xerial,closed,True,6,0,6,2,True,"Copilot, copilot-swe-agent[bot]",
3105630972,3453,airframe-rx-html: onMount may not be able to find the rendered DOM element,xerial,closed,True,6,0,6,0,True,copilot-swe-agent[bot],
3105664779,2972,Scroll cursor into view on sort,raineorshine,closed,True,6,0,6,2,True,"Copilot, copilot-swe-agent[bot]",
3230657224,46709,False positive 'This condition will always return false' comparing `this` with an instance of a subclass,yujiang,open,True,4,2,6,0,False,None,
3230682144,31600,App visible to all users regardless of roles (starting from 8.8),hilalbursalii,open,True,0,9,9,1,True,"Copilot, copilot-swe-agent[bot]",
3102363614,106,Allow launching of arbitrary game files w/o a profile,JMBeresford,open,True,5,0,5,0,False,None,
3102514199,35,[SUBMISSION] Continuous AI-assisted triage of Static Analysis findings,247arjun,open,True,2,0,2,0,False,None,
3102679471,36,Allow updating existing documents,sinedied,open,True,2,0,2,1,False,github-actions[bot],
3102790603,15972,Fix empty notebooks in `mlflow-3-docs-refactor` branch,harupy,closed,True,3,16,19,1,False,Copilot,
3103083526,1935,Flaky UI tests,tomasherceg,open,True,3,0,3,0,False,None,
3103129117,15972,Fix empty notebooks in `mlflow-3-docs-refactor` branch,harupy,closed,True,2,0,2,0,False,None,
3103300290,44535,Add StringSyntax formats throughout source code,JamesNK,open,True,2,0,2,0,False,None,
3103303265,109784,"""Convert to GeneratedRegexAttribute"" mangles Constants",TonyValenti,closed,True,0,2,2,5,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot], dotnet-policy-service[bot]",
3103354228,194,mysql数据库支持,GioldDiorld,closed,True,2,0,2,0,False,None,
3103364279,7865,Show time alongside health check status,afscrome,open,True,6,1,7,1,True,"Copilot, copilot-swe-agent[bot]",
3103386463,4002,[BUG] `get_flow_run_log_content` returns 400 when log file for run is in creation,slister1001,closed,True,2,0,2,2,False,github-actions[bot],
3151697572,6683,MagenticOne Team uses local code execution by default,husseinmozannar,closed,True,3,4,7,3,False,"Copilot, codecov[bot]",
3151712669,10908,.NET analyzer AZC0015 flags SCM types as invalid return types,m-redding,open,True,2,0,2,0,False,None,
3151753047,28117,[Android] Labels are cut off when embedded in a layout with non-zero Margin/Padding at specific DPI and screen resolution values.,Bamich,open,True,29,1,30,21,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3151753047,30017,Proposal: Adopt DensityValue in Grid to Enable Precise Pixel-Aware Layout,PureWeen,open,True,29,1,30,21,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3151766741,12,Add the support of  CREATE DICTIONARY,git-hulk,closed,True,4,0,4,0,True,copilot-swe-agent[bot],
3151837966,6685,Agent Optimizer interface and DSPy backend,ekzhu,closed,True,4,0,4,1,False,Copilot,
3075216235,77,Validating links?,emiltin,open,True,6,0,6,4,True,"github-actions[bot], copilot-swe-agent[bot]",
3075221618,5483,dotnet-gcdump report with existing file can't be used,bart-vmware,closed,True,2,0,2,0,False,None,
3075225211,2335,Add og and twitter images to the moose docs pages,callicles,closed,True,2,1,3,1,False,vercel[bot],
3075242171,45806,[Breaking change]: Moving ProviderAliasAttribute to Microsoft.Extensions.Logging.Abstractions,tarekgh,closed,True,5,4,9,0,True,copilot-swe-agent[bot],
3075243153,6542,GraphFlow should support custom conditional expression in edges,ekzhu,closed,True,14,4,18,5,True,"Copilot, copilot-swe-agent[bot]",
3075246426,98,[feat] Update destination-recommandation to use StreamableHTTP,manekinekko,open,True,3,0,3,0,False,None,
3099589132,18,`WasmHash._updateWithBuffer` build error,haydenbleasel,open,True,4,0,4,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3099639511,18626,Implement LSP `textDocument/definition`,abonie,open,True,6,24,30,1,False,Copilot,
3099658013,177,[Feature] Create an add to clipboard action,estruyf,closed,True,14,11,25,8,True,"Copilot, copilot-swe-agent[bot]",
3099661590,20,Implement TrackExtractor for Spotify Track Data Extraction,AliAkhtari78,closed,True,3,0,3,0,False,None,
3099796157,47,"Missing `album` object in `get_track_info()` response""",AliAkhtari78,closed,True,10,0,10,4,True,"netlify[bot], Copilot, sonarqubecloud[bot], copilot-swe-agent[bot]",
3099915069,5665,Update backport workflow to include original PR author in backport PR title,Youssef1313,closed,True,4,0,4,2,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3100043959,38455,"Missing sort options in ""Sorting search results"" documentation",0Ky,closed,True,3,0,3,2,True,"github-actions[bot], copilot-swe-agent[bot], copilot-pull-request-reviewer[bot]",
3100232240,4538,Remove alt -> ctrl+arrow hack in favor of embedder-specific solutions,Tyriar,closed,True,2,0,2,0,False,None,
3100297109,4538,Remove alt -> ctrl+arrow hack in favor of embedder-specific solutions,Tyriar,closed,True,2,0,2,0,False,None,
3117569956,5151,[BUG]: An error occurred trying to start process '/agent/externals/node20_1/bin/node',ecl1ps,open,True,1,0,1,0,False,None,
3258104755,5435,config Service配置拉取接口，传递的namespace名称末端带有空格，导致拉取配置返回的配置不是最新的,hezhaoye,open,True,1,0,1,0,False,None,
3258115779,1294,OpenAPI doc for Essentials CWS API,andrew-welker,open,True,9,0,9,5,False,Copilot,
3090228123,9508,The --source argument is not preserved when running aspire add -s,davidfowl,closed,True,3,0,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3090353282,456,Bump Sentry from 3.24.1 to 3.25.0,dependabot[bot],closed,False,3,0,3,0,False,None,
3090353384,757,Set `http.version=HTTP/1.1` in `supports_gvfs_protocol()`,dscho,open,True,2,0,2,1,False,Copilot,
3090455062,4285,website navigation bar is not fully responsive on mobile ,germainelee,open,True,3,0,3,0,False,None,
3090482540,4195,Unable to enable browser notifications immediately after visiting the web page for the first time,gabek,open,True,1,0,1,1,False,Copilot,
3090570894,1581,"EBI gene2pheno: association type, predicate to use for `limited` confidence",colleenXu,closed,True,14,16,30,11,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot]",
3212978749,2134,CI: fix link,jcstein,closed,True,2,2,4,1,False,github-actions[bot],
3213009297,2136,fix: revert https://github.com/celestiaorg/docs/pull/2085/files,jcstein,closed,True,2,0,2,1,False,github-actions[bot],
3213015867,252910,serve-web does not respect port randomization (`--port 0`),jessefarinacci,closed,True,3,0,3,1,False,Copilot,
3213041896,1719,mdast for details element,pelikhan,closed,True,3,0,3,0,False,None,
3213048977,50963,Add PDF/ePub export options for documentation,ickc,open,True,8,1,9,0,True,copilot-swe-agent[bot],
3213049909,22783,Python: Configure Tests command not found,joyceerhl,open,True,2,0,2,0,False,None,
3131780712,10841,Add .NET static analysis rule to detect duplicate type names,KrzysztofCwalina,closed,True,21,0,21,5,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3131807339,1116,Allow specifying a particular NPM registry for TfxInstaller task to use,Porges,open,True,1,0,1,0,False,None,
3131807340,1118,Port TypeScript PR #60195: Assume that type node annotations resolving to error types can be reused,andrewbranch,open,True,2,0,2,0,False,None,
3131807343,1113,Unknown device Samsung Soundbar Q930B,martinschm,closed,True,12,6,18,4,True,"Copilot, copilot-swe-agent[bot]",
3131807380,1119,Port TypeScript PR #60262: Include non-enumerable keys in __importStar helper,andrewbranch,closed,True,3,0,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3131807383,1121,[slang-tidy] OnlyAssignedOnReset triggered incorrectly with structs and for loops,Sustrak,closed,True,7,0,7,2,True,"Copilot, copilot-swe-agent[bot]",
3131807388,1126,Port TypeScript PR #59675: fix(59397): JsDoc is missing/duplicated in declarations for overloads declared in classes declared in functions,andrewbranch,closed,True,2,0,2,1,False,Copilot,
3131807379,1127,Port TypeScript PR #60238: Fix prioritization of `paths` specifiers over node_modules package specifiers,andrewbranch,closed,True,2,0,2,0,False,None,
3131807378,1115,Port TypeScript PR #59282: Extract node type printer,andrewbranch,open,True,1,0,1,1,False,Copilot,
3131807386,1123,Implement GitHub Page to edit mods from Mod Catalog,Albeoris,closed,True,5,0,5,4,False,Copilot,
3131807508,1129,Port TypeScript PR #58816: Use `canHaveFlowNode` in `checkIfExpressionRefinesParameter`,andrewbranch,closed,True,2,0,2,0,False,None,
3131824435,850,[FEATURE] Query: Add `:path()` Selector to Dependency Selectors/Query,darcyclarke,closed,True,7,5,12,5,True,"Copilot, copilot-swe-agent[bot], vercel[bot]",
3131854557,718,AddViteApp should read the Vite port from config and set that as the HttpEndpoint,maddymontaquila,closed,True,5,10,15,3,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3132059214,244638,Add shell integration injection for command prompt,Tyriar,closed,True,4,0,4,0,False,None,
3132070024,24750,Account for editor.multi-cursor setting for Native REPL link in Terminal,anthonykim1,open,True,4,0,4,0,False,None,
3132070315,24565,"Python >= 3.13 Attempt to execute all the commands sent, without requiring manual 'Enter' keypress",anthonykim1,open,True,2,0,2,0,False,None,
3132095088,24960,Run Selection/Line in already active python interpreter terminal rather than opening a new terminal,omkarchandra,open,True,3,0,3,0,False,None,
3132108510,247069,Recommend Nushell language extension if installed in user's computer,anthonykim1,closed,True,2,0,2,0,False,None,
3132109322,247070,Terminal state's shell type should be faster,anthonykim1,open,True,2,0,2,0,False,None,
3132111830,25159,"""Run Python File"" while python interpreter is in terminal will type the run command into the python interpreter",alekcunn,open,True,2,0,2,0,False,None,
3132160698,244288,Clear All Outputs in notebooks fails with error about document mismatch,joyceerhl,closed,True,4,0,4,2,False,Copilot,
3132171150,251071,Avoid use of TypeScript explicit or implicit `any`,bpasero,closed,True,12,0,12,3,False,Copilot,
3245471319,7838,Unsupported C-style cast generated in GLSL target,Chrisso,closed,True,2,0,2,0,False,None,
3126455905,1094,No error when assigning to getter-only static class property from another file,RyanCavanaugh,open,True,2,0,2,0,False,None,
3126630055,4505,Adding a project reference with an uppercase name breaks ACA publish,jongalloway,closed,True,4,4,8,1,True,"Copilot, copilot-swe-agent[bot]",
3126639142,9621,Make verify tool accessible to the coding agent,davidfowl,open,True,2,1,3,0,True,copilot-pull-request-reviewer[bot],
3272249767,485,Native TLS not used for OpenID Connect,jonesofarc,closed,True,2,0,2,0,False,None,
3272287928,709,Allow publishing of Ollama and SQLite hosting integrations,aaronpowell,closed,True,6,1,7,19,False,"github-actions[bot], Copilot",
3272295951,257872,leaked disposables when closing notebook inline chat,amunger,open,True,2,0,2,0,False,None,
3272323130,3399,Upgrade the tcgc to latest dev version,v-jiaodi,closed,True,8,12,20,3,True,"Copilot, copilot-swe-agent[bot]",
3272335041,191,Docker image not public,mattwatsonad,open,True,2,0,2,1,False,codecov[bot],
3272347619,140,"ASTVisitor { enter, leave ) functions are not exported. Is there any specific reason to keep these function name in lowercase",dmankotia,closed,True,2,0,2,0,False,None,
3272352206,225,Add a sync-creator queue,xdeiimoss,open,True,3,0,3,0,False,None,
3272353154,268,Proposal: use winloop as an alternative to uvloop,IvanmaAcademic,closed,True,2,0,2,1,False,codecov[bot],
3272358912,223,Error Missing Post Name or URL,LuanaNight,closed,True,2,0,2,0,False,None,
3272405225,7593,Request to reduce SQL query count for homepage posts.,ruibaby,open,True,2,0,2,4,False,"sonarqubecloud[bot], f2c-ci-robot[bot]",
3272467918,2228,Fix CAT reactor options,rach-id,closed,True,5,0,5,2,True,"Copilot, copilot-swe-agent[bot]",
3186207049,3091,Snapshot first paint,raineorshine,open,True,1,0,1,0,False,None,
3186218830,12243,Several issues in the attachment editor,xboxones1,open,True,3,3,6,2,True,"copilot-pull-request-reviewer[bot], Copilot, codecov[bot]",
3186281968,3093,Generate title of web pages,raineorshine,closed,True,5,1,6,3,True,"Copilot, copilot-swe-agent[bot]",
3186365121,30144,Android crash when Entry has >5000 characters,Nathan-Coit-FP,open,True,4,0,4,2,False,Copilot,
3186400170,30303,Extract copilot instructions from https://github.com/dotnet/maui/pull/30300,PureWeen,closed,True,5,0,5,2,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot]",
3186447377,2085,backport tracer refactor #1437 onto main,evan-forbes,open,True,6,0,6,1,True,"Copilot, copilot-swe-agent[bot]",
3254714382,985,Unknown error in number.increment,noifen,open,True,3,0,3,0,False,None,
3254714553,7983,[http-client-csharp] Update typespec version and related libraries version,ArcturusZhang,closed,True,8,11,19,6,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3254749319,986,Duplicate Initialization of Dynamic Components on Page Navigation,golishivaprasadreddy,open,True,3,0,3,0,False,None,
3254750670,983,Issue in documentation for Deploying Aspire via AZDO,joseph-hungerman,closed,True,2,0,2,0,False,None,
3254752706,981,Unable to recognize QR codes captured through mobile phone photography,qingshani,open,True,2,0,2,0,False,None,
3254761836,196,Run tests on Linux using Cosmos DB emulator docker container,philnach,open,True,4,1,5,1,False,Copilot,
3207729062,24010,FileSystem Client Create Directory Doesn't Set Properties/Encryption Context,Bharat-Goyal,open,True,2,0,2,0,False,None,
3207765385,1218,Power Pages Generator does nothing,clmpi,open,True,3,0,3,0,False,None,
3207909459,2538,Disable ledger_getBatchProofsBySlotHeight from external RPC access,otaliptus,closed,True,5,1,6,3,True,"copilot-swe-agent[bot], Copilot, codecov[bot]",
3207915930,36,Allow updating existing documents,sinedied,open,True,1,0,1,0,False,None,
3208009671,1628,CPUs number as config var,shavnevnikita,closed,True,3,1,4,1,True,"copilot-pull-request-reviewer[bot], cursor[bot], Copilot",
3236393939,10458,CLI install script prints `0` at the end unexpectedly,eerhardt,closed,True,3,0,3,2,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3236423978,228,Upgrade aiohttp,pamelafox,closed,True,2,1,3,0,False,None,
3236430084,4438,Automate pre-Commit fixes for example if Maine has a pre-Commit issue then have it automatically create a new branch and pull across if a pull request has a pre-Commit issue automate request to that external branch,DonnieBLT,open,True,1,0,1,0,False,None,
3236432696,282,Upgrade aiohttp,pamelafox,closed,True,3,1,4,1,False,Copilot,
3236458634,30447,Scaffolder task output is returning NaN for a string,danielbojczuk,closed,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3236504855,11577,Add OpenAI APIs to missingapi.yml file,gewarren,closed,True,2,0,2,0,False,None,
3236515423,50548,[Blazor] Remove obsolete APIs,javiercn,open,True,20,0,20,12,True,"Copilot, copilot-swe-agent[bot], dotnet-policy-service[bot]",
3236543436,11132,🚀 - `Preview` supports configuration of initial zoom coefficient,nsbarsukov,closed,True,3,0,3,5,False,"lumberjack-bot[bot], github-actions[bot], nx-cloud[bot], bundlemon[bot]",
3236550197,11306,"🐞 - Tui Icon, scroll on iPhone generate icon constant refresh",simonesolfato,closed,True,1,0,1,1,False,lumberjack-bot[bot],
3236551508,11274,🐞 - `tuiHintDirection` is ignored in charts,waterplea,open,True,4,0,4,2,False,"lumberjack-bot[bot], nx-cloud[bot]",
3236552717,11163,🚀 - `ButtonSelect` component,waterplea,open,True,1,0,1,1,False,lumberjack-bot[bot],
3236556180,11230,📚 - Drop buttons loader example,splincode,closed,True,1,0,1,1,False,lumberjack-bot[bot],
3236556646,11172,🚀 - `InputMonth` keyboard support,waterplea,open,True,3,0,3,4,False,"lumberjack-bot[bot], github-actions[bot], nx-cloud[bot], bundlemon[bot]",
3236557541,11116,🚀 - `Transition` directive,waterplea,open,True,2,0,2,1,False,lumberjack-bot[bot],
3236562599,10895,🐞 - `TuiBarChart` with single group of negative values,scrolltex,open,True,1,0,1,1,False,lumberjack-bot[bot],
3236565788,10798,🐞 - `Table` sticky cells show border when not stuck,waterplea,open,True,1,0,1,1,False,lumberjack-bot[bot],
3246149669,605,中国移动,y08520857-prog,closed,True,4,0,4,1,False,Copilot,
3246155636,232,请问可以直接生成一个外链地址文件吗？,xxkzn,closed,True,2,0,2,1,False,codecov[bot],
3201847853,384,Release Version: v4.0.2,mvdicarlo,closed,True,2,1,3,1,False,codecov[bot],
3201910210,33,No fetching is made,digzom,open,True,3,0,3,0,False,None,
3201911068,2137,Flake: github.com/cometbft/cometbft/rpc/jsonrpc,rach-id,closed,True,2,1,3,0,False,None,
3201993518,1378,Remove `integrate-boards` from the `generate-script` script,dylan-smith,closed,True,3,0,3,6,False,github-actions[bot],
3158593235,3430,Enable JSON tests in ManualTests project,paulmedynski,open,True,1,0,1,0,False,None,
3158601071,1,Create a simple website with gh-pages to render charts,aavetis,closed,True,2,0,2,0,False,None,
3158602889,5,Add tests,sinedied,open,True,10,19,29,5,True,"Copilot, copilot-swe-agent[bot]",
3158655778,9945,"Inject DOTNET_CLI_USE_MSBUILD_SERVER env var for apphost builds and runs, using configuration for value",mitchdenny,closed,True,2,1,3,0,True,copilot-pull-request-reviewer[bot],
3158673525,16320,Enhance OsEnvironSetInTest and OsEnvironDeleteInTest rules with resolver-based detection,harupy,closed,True,1,1,2,2,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3158693680,25,每天自動同步 Awesome GitHub Copilot Customizations 專案的相關檔案到這裡,doggy8088,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3158721634,159,"Add ""GistPad: Copy File to Gist"" to command palette",bhrutledge,closed,True,3,0,3,0,False,None,
3158727370,162,[Feature] laser pointer,estruyf,closed,True,7,0,7,2,True,"Copilot, copilot-swe-agent[bot]",
3158731964,121,B站的开播接口进行了调整,CuteReimu,closed,True,5,1,6,1,False,Copilot,
3158873801,124,Рефакторинг ФабрикаЖелудей,nixel2007,open,True,5,0,5,0,True,copilot-swe-agent[bot],
3158908186,12,Add the support of  CREATE DICTIONARY,git-hulk,closed,True,2,0,2,0,False,None,
3226516567,1177,Error during renderer creation,makp0,closed,True,5,0,5,0,False,None,
3226517119,1109,Angular does not work,roschlau,closed,True,3,0,3,0,False,None,
3226519927,1725,Allow to attach images for modifications in generateImage,sinedied,open,True,8,0,8,7,True,"Copilot, copilot-swe-agent[bot]",
3144308623,251415,copilot -- Notebook sticky scroll does not show correct element based viewport,Yoyokrazy,open,True,3,0,3,0,False,None,
3144312641,5498,[Tests Migration] fluentTheme/customElement tests,OEvgeny,open,True,3,0,3,3,False,Copilot,
3144312871,1910,`olive run-pass` command is not documented,devang-ml,closed,True,4,2,6,3,False,"Copilot, azure-pipelines[bot]",
3144329946,20,Implement TrackExtractor for Spotify Track Data Extraction,AliAkhtari78,closed,True,1,0,1,0,False,None,
3144351823,23039,FilterStaticFrameworks task doesn't support custom Framework binary names,TomEdwardsEnscape,open,True,11,9,20,15,True,"Copilot, copilot-swe-agent[bot]",
3144364687,2234,Focus indicator not visible for links in dark mode and high contrast,brianrob,closed,True,5,1,6,2,True,"Copilot, copilot-swe-agent[bot]",
3144369936,2236,NVDA does not announce selected item in Theme tab,brianrob,closed,True,3,0,3,1,True,"Copilot, copilot-swe-agent[bot]",
3144376744,2238,The Name property of a focusable element must not be null,brianrob,closed,True,2,1,3,0,False,None,
3144380858,2240,"NVDA announces incorrect list count for ""File"" list – says ""1 of 9"" instead of ""1 of 6""",brianrob,closed,True,3,0,3,0,False,None,
3144404133,354,Support `--agent` parameter for the `aish` executable,StevenBucher98,open,True,4,0,4,1,False,microsoft-github-policy-service[bot],
3144412769,1207,Fix typos and improve grammar in docs,christianhelle,closed,True,3,0,3,1,True,"coderabbitai[bot], copilot-swe-agent[bot]",
3144426063,39794,Web Search uses Microsoft Edge even though default is set to Firefox,RuggMatt,closed,True,2,0,2,1,False,azure-pipelines[bot],
3144478740,20255,Resize Picture Context menu entries appear twice in context menu,Jerriy,open,True,3,0,3,0,False,None,
3144500550,21872,No tiling gaps by default,ghost,open,True,5,3,8,2,False,Copilot,
3144536079,251433,copilot -- Copying notebook HTML output not working for some keyboard shortcuts.,Yoyokrazy,open,True,4,0,4,1,False,Copilot,
3144633626,251439,Tool undefined completed,meganrogge,closed,True,3,1,4,0,False,None,
3144633929,251440,"With one's focus in the editor, there's no way to accept all edits",meganrogge,closed,True,2,2,4,0,False,None,
3144647331,1227,Isolate feature tests,jackweinbender,open,True,3,0,3,3,True,"github-actions[bot], changeset-bot[bot], copilot-pull-request-reviewer[bot]",
3144671213,29990,Setup copilot development environment,PureWeen,closed,True,11,0,11,1,True,"azure-pipelines[bot], copilot-swe-agent[bot]",
3253059537,52,Incompatible with React 19,jmielbrecht-symetrix,closed,True,3,1,4,0,True,copilot-swe-agent[bot],
3253080014,5619,[AVM Module Issue]: backup-vault needs dataSourceSetInfo,janinternet,open,True,3,4,7,1,False,Copilot,
3253108819,3189,[Text def] onychocyte,Caroline-99,closed,True,2,4,6,2,False,github-actions[bot],
3253109904,3188,Multi-cloud support for MPG,MaryGao,closed,True,3,18,21,2,False,github-actions[bot],
3253117553,3187,[NTR] Nail bed keratinocyte,Caroline-99,open,True,4,9,13,0,False,None,
3253171720,1290,"XML Docs for All public methods, functions, and classes",andrew-welker,closed,True,5,22,27,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3253192160,1647,petri: don't create vms with super long names,mattkur,open,True,6,2,8,5,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3096193455,3377,"Add support for ""full width"" property",six7,closed,True,6,1,7,5,True,"github-actions[bot], Copilot, sonarqubecloud[bot], changeset-bot[bot], copilot-swe-agent[bot]",
3096200855,3379,Selective import of Variable Collections and Modes,six7,open,True,8,0,8,7,True,"github-actions[bot], Copilot, sonarqubecloud[bot], changeset-bot[bot], copilot-swe-agent[bot]",
3096235879,1552,"HTML report does not seem to remember ""state"" when navigating",ketan,open,True,3,0,3,2,False,Copilot,
3096240534,75,Upgrade to .NET 9,thiennn,open,True,4,0,4,2,True,"copilot-pull-request-reviewer[bot], Copilot",
3096241645,1836,Report is not written if tests run is 0,ketan,open,True,9,1,10,4,False,Copilot,
3096345047,5325,Update version of `@azure-tools/typespec-client-generator-core` to `0.56.2`,ArcturusZhang,closed,True,5,7,12,0,True,copilot-swe-agent[bot],
3096473764,3381,"When we cannot reach a provider, show an error that Provider unreachable",six7,open,True,2,0,2,1,False,changeset-bot[bot],
3096473993,3382,"Add a retry button to the ""Couldnt load tokens stored on x"" callouts",six7,closed,True,5,1,6,9,True,"github-actions[bot], Copilot, sonarqubecloud[bot], changeset-bot[bot], copilot-swe-agent[bot]",
3096474086,3383,"When we pull tokens and we show the pull dialog and we hit an error, show an error screen",six7,open,True,2,0,2,2,False,"Copilot, changeset-bot[bot]",
3096474324,3384,Show dedicated error when trying to pull tokens but we cannot parse,six7,open,True,2,0,2,1,False,changeset-bot[bot],
3096615404,373,[Issue]: Sending Nginx logs to console will prevent bloating image with logs and take us one step closer to readonlyfilesystem,vicrem,open,True,3,0,3,2,False,"sonarqubecloud[bot], Copilot",
3096661611,48,Cleaner position viewer?,Enter-tainer,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3096792062,3008,Security Vulnerability in @azure-tools/azcopy-node,zzboncak,closed,True,1,0,1,0,False,None,
3096798138,2995,is it possible to compile Azcopy for 32bit ARM chips on linux ?,oliverfernihough,open,True,2,0,2,0,False,None,
3096804123,110,List indentation doesn't work,msander1983,closed,True,6,0,6,2,False,"sonarqubecloud[bot], Copilot",
3096828210,24010,FileSystem Client Create Directory Doesn't Set Properties/Encryption Context,Bharat-Goyal,open,True,2,0,2,0,False,None,
3096830562,24562,Escaping failure on blob DELETE,yonderblue,open,True,1,0,1,0,False,None,
3096902726,558,Dotcover is failing to download in static analysis test,baynezy,closed,True,3,0,3,1,False,sonarqubecloud[bot],
3096943188,39769,"The ""Reload"" command does not show up in the command palette.",orenazad,closed,True,2,0,2,3,False,azure-pipelines[bot],
3097001056,15933,Remove flaml in `requirements/test-requirements.txt`,harupy,closed,True,3,1,4,1,True,"github-actions[bot], copilot-swe-agent[bot]",
3116676085,336,Names values should be calculated at plan time instead of apply time,arnaudlh,open,True,6,0,6,3,True,"Copilot, copilot-swe-agent[bot]",
3116705784,72,Description field for links,schumi2004,open,True,3,0,3,0,False,None,
3116786074,1352,Resolve dependabot PRs,DaveSkender,closed,True,1,0,1,1,False,Copilot,
3116792966,102,Calendar alignment is incomplete,jdhitsolutions,closed,True,4,0,4,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3116843799,1354,no copilot-setup-steps job found,DaveSkender,closed,True,2,1,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3116895996,1352,Resolve dependabot PRs,DaveSkender,closed,True,1,1,2,0,False,None,
3266900511,229538,Unskip integration tests,JordanSh,closed,True,0,5,5,1,False,cla-checker-service[bot],
3198591963,4294,Flaky test: TestFt.test_ft_search fails intermittently with vector search assertion error,avifenesh,closed,True,7,1,8,3,True,"copilot-pull-request-reviewer[bot], Copilot",
3198631094,3499,[Chore] Clean Up XML Comments for Paramore.Brighter,iancooper,closed,True,6,0,6,0,True,codescene-delta-analysis[bot],
